Id,Time,Clipped Edges,HipCenter,Spine,ShoulderCenter,Head,ShoulderLeft,ElbowLeft,WristLeft,HandLeft,ShoulderRight,ElbowRight,WristRight,HandRight,HipLeft,KneeLeft,AnkleLeft,FootLeft,HipRight,KneeRight,AnkleRight,Class
714,9.4297041,-0.1533482,-0.1495686,-0.1297079,-0.09923956,-0.2674569,-0.4046972,-0.4523813,-0.4720758,0.03078195,0.1017781,0.1243325,0.1272997,-0.2169728,-0.3974461,-0.5259181,-0.5289075,-0.101606,-0.04994934,-0.02930799,-0.0361522,2
715,9.4687332,-0.1593501,-0.1559967,-0.1393497,-0.1259492,-0.2817381,-0.4091914,-0.4627092,-0.4806793,0.02053312,0.09781694,0.1212099,0.1259309,-0.2220452,-0.4002098,-0.5240722,-0.5291377,-0.1104495,-0.0521815,-0.02950136,-0.03032082,2
716,9.4997582,-0.1791003,-0.1749758,-0.1585564,-0.1488803,-0.2998875,-0.4154758,-0.4700471,-0.4841997,-0.007158902,0.09116452,0.117895,0.1241646,-0.2381486,-0.4143199,-0.5258561,-0.5286292,-0.1322608,-0.05585302,-0.02882571,-0.02572088,2
717,9.552793,-0.1951696,-0.1936839,-0.1895284,-0.1683017,-0.3471629,-0.446191,-0.4819991,-0.4926274,-0.03666916,0.08481576,0.1106713,0.1212772,-0.2652349,-0.4319525,-0.5361786,-0.5256728,-0.1600625,-0.06053951,-0.02850135,-0.02378446,2
718,9.5768095,-0.206773,-0.2038807,-0.1996419,-0.2003548,-0.3641221,-0.4598108,-0.4893861,-0.4978341,-0.06646192,0.07422921,0.1007664,0.114983,-0.3059186,-0.4427205,-0.5420915,-0.5201496,-0.1811463,-0.06315856,-0.03176707,0.00496041,2
719,9.6018265,-0.2404531,-0.2309964,-0.2169259,-0.2157217,-0.3821715,-0.4683245,-0.5027444,-0.5062913,-0.07605263,0.05502161,0.0910596,0.101886,-0.3244882,-0.4630925,-0.5584201,-0.5102921,-0.1955925,-0.06952153,-0.03299769,-0.01083417,2
720,9.6308474,-0.2692546,-0.264518,-0.2535798,-0.2459122,-0.3987118,-0.4868093,-0.5100322,-0.512809,-0.1112821,0.02728446,0.07724466,0.08864003,-0.347073,-0.4817147,-0.5680974,-0.5057462,-0.2041204,-0.07527392,-0.03435763,-0.02620881,2
721,9.6698754,-0.2771587,-0.2737693,-0.2608194,-0.2823257,-0.4113416,-0.5010118,-0.5215946,-0.5250065,-0.122341,0.001398068,0.06069633,0.07803717,-0.341096,-0.4900099,-0.5743648,-0.5029259,-0.209749,-0.08166896,-0.03615662,-0.03352434,2
722,9.6948929,-0.2811309,-0.2775841,-0.2409496,-0.2999938,-0.4231774,-0.510308,-0.5335678,-0.532082,-0.1423191,-0.02354959,0.05269875,0.0740288,-0.3402081,-0.4964086,-0.5799177,-0.5027004,-0.2200024,-0.08914629,-0.03887159,-0.03748938,2
723,9.7439281,-0.2816358,-0.2794546,-0.2582801,-0.3426518,-0.4497755,-0.5305536,-0.5400137,-0.5379618,-0.1885805,-0.0294535,0.03773238,0.06171747,-0.3422043,-0.503027,-0.5839629,-0.5030729,-0.2226489,-0.09346446,-0.04220198,-0.04412654,2
724,9.7669468,-0.2867551,-0.2866327,-0.2975589,-0.3654347,-0.4801344,-0.543468,-0.5622147,-0.5587407,-0.1995526,-0.03971111,0.02800761,0.05507495,-0.354049,-0.5353484,-0.6103472,-0.5374415,-0.224963,-0.09872946,-0.04646637,-0.04781615,2
725,9.8019688,-0.2902523,-0.2909417,-0.3031235,-0.3725037,-0.4862939,-0.5544468,-0.5722014,-0.5723594,-0.2056311,-0.05059941,0.0200769,0.04193201,-0.3598534,-0.5449315,-0.6228331,-0.5451703,-0.2263327,-0.1015088,-0.05080441,-0.02633853,2
726,9.837996,-0.2978531,-0.2988725,-0.3109389,-0.3797204,-0.4925367,-0.5605955,-0.5833882,-0.5939649,-0.2104097,-0.07127289,0.009901318,0.03446714,-0.3643665,-0.5551139,-0.6322851,-0.5507545,-0.2323708,-0.1259623,-0.05780344,-0.04898503,2
727,9.861011,-0.3016244,-0.3035592,-0.3398649,-0.3938498,-0.4990811,-0.566505,-0.5891668,-0.5996138,-0.232771,-0.0829474,0.003757071,0.02942146,-0.3657129,-0.5607927,-0.6382771,-0.5567867,-0.2338654,-0.1316215,-0.06008657,-0.0562025,2
728,9.88803,-0.3081948,-0.3159137,-0.3575179,-0.4232623,-0.5199848,-0.5823331,-0.6024756,-0.603083,-0.2397655,-0.08979812,-0.009633892,0.01722455,-0.3624444,-0.559438,-0.6427035,-0.559875,-0.2236836,-0.134769,-0.06170629,-0.05948555,2
729,9.9350637,-0.3101548,-0.3194608,-0.3662841,-0.4376349,-0.5264643,-0.5865149,-0.6073615,-0.6049322,-0.2438982,-0.09365705,-0.01322084,0.0135973,-0.3616913,-0.5577817,-0.6466476,-0.5626617,-0.220443,-0.1366271,-0.06271365,-0.06193423,2
730,9.9630836,-0.3186244,-0.3302795,-0.3820898,-0.4478073,-0.5609762,-0.5910027,-0.6107097,-0.6062084,-0.2480828,-0.09684464,-0.01477359,0.0121699,-0.3783732,-0.5603764,-0.5563557,-0.504467,-0.2526292,-0.1381124,-0.06422783,-0.06657549,2
731,10.0091158,-0.3304035,-0.3410758,-0.3895958,-0.4585405,-0.5729797,-0.5946566,-0.6112081,-0.6068,-0.2521175,-0.0974631,-0.01509766,0.01691997,-0.3865978,-0.5622579,-0.4954362,-0.4767098,-0.268289,-0.1550714,-0.06755119,-0.07180434,2
732,10.0401386,-0.3363401,-0.3467721,-0.3949526,-0.4672044,-0.5796955,-0.5965687,-0.6108732,-0.6065218,-0.264247,-0.09683086,-0.01140615,0.02420116,-0.3898161,-0.5648242,-0.4785157,-0.4812555,-0.2734107,-0.1591606,-0.06364337,-0.06807544,2
733,10.0641563,-0.3409988,-0.3513328,-0.4003207,-0.4722776,-0.5836219,-0.5997779,-0.6099615,-0.60593,-0.2693384,-0.09598101,-0.006431281,0.02695219,-0.3923547,-0.5675046,-0.4714126,-0.4870887,-0.2760051,-0.1363698,-0.06314112,-0.06778607,2
734,10.0971789,-0.3443524,-0.3544902,-0.4033691,-0.4756439,-0.5858382,-0.5826378,-0.609235,-0.6052929,-0.2719674,-0.09551443,-0.002262805,0.02884629,-0.3943837,-0.5709771,-0.4688961,-0.4907171,-0.2774315,-0.1319633,-0.06061683,-0.06455969,2
735,10.1342055,-0.3469219,-0.3569397,-0.4058436,-0.4813945,-0.5873337,-0.5901042,-0.6093438,-0.6051216,-0.2773621,-0.09504715,3.91E-05,0.02971719,-0.3976324,-0.5727279,-0.4703244,-0.4961276,-0.2785982,-0.1398347,-0.0572262,-0.0608687,2
736,10.1702322,-0.3486145,-0.3585643,-0.4075999,-0.4836796,-0.5883303,-0.5925447,-0.6097699,-0.6053418,-0.2720609,-0.09488491,0.00136558,0.03017268,-0.3995346,-0.5741805,-0.4740741,-0.50205,-0.2791288,-0.140965,-0.04943942,-0.0517308,2
737,10.1952486,-0.3504921,-0.3602394,-0.4087999,-0.4843017,-0.5891422,-0.5959371,-0.6105236,-0.6063516,-0.2715064,-0.0946549,0.002043635,0.03041862,-0.4042781,-0.5768039,-0.4775114,-0.5080498,-0.2792956,-0.1419114,-0.03735719,-0.0287083,2
738,10.2342772,-0.3518264,-0.3613971,-0.409466,-0.4841859,-0.5895864,-0.5988523,-0.6118124,-0.6081562,-0.2684679,-0.0944389,0.002107938,0.02939591,-0.4060742,-0.5785761,-0.4809874,-0.5103792,-0.2783399,-0.1431209,-0.0168915,-0.01862632,2
739,10.2612961,-0.3520833,-0.3615367,-0.4092593,-0.483265,-0.5893908,-0.5983382,-0.6170564,-0.6129638,-0.2630274,-0.0942772,-0.000256777,0.02387875,-0.4062449,-0.5794384,-0.4936015,-0.518427,-0.2768812,-0.1437206,-0.0132521,-0.01131813,2
740,10.3033266,-0.3522873,-0.3613902,-0.4078075,-0.4810033,-0.5886698,-0.6515402,-0.619996,-0.6173691,-0.2598946,-0.09419481,-0.005915731,0.01792326,-0.4063706,-0.5799535,-0.4981891,-0.5190713,-0.275618,-0.1447305,-0.003700989,-0.01441796,2
741,10.4094009,-0.3453619,-0.3518624,-0.3760235,-0.4338258,-0.5165471,-0.6268394,-0.6326646,-0.6402717,-0.2520491,-0.09453971,-0.02439606,-0.002893893,-0.3764741,-0.5801026,-0.4994944,-0.517675,-0.2688215,-0.1483149,-0.06455949,-0.05572993,2
742,10.4494293,-0.301963,-0.3089862,-0.3405577,-0.4301889,-0.4879628,-0.6078756,-0.6375778,-0.6411719,-0.2265692,-0.1100741,-0.03473773,-0.001068485,-0.3417074,-0.496253,-0.4928867,-0.4892976,-0.234082,-0.1450653,-0.07158836,-0.04918561,2
743,10.4724454,-0.2853414,-0.2905922,-0.306074,-0.3940545,-0.4784774,-0.5960974,-0.6359984,-0.641241,-0.2047174,-0.09864251,-0.02988416,-0.001672011,-0.3165656,-0.4756132,-0.4982891,-0.4896444,-0.2201318,-0.105422,-0.06507437,-0.04357269,2
744,10.4974635,-0.2569853,-0.251302,-0.2266187,-0.2765042,-0.4155962,-0.5165927,-0.6322865,-0.6389179,-0.1146645,-0.06671817,-0.02155627,0.003679802,-0.3133431,-0.3980089,-0.4908907,-0.500419,-0.2046328,-0.1071105,-0.05980973,-0.06689361,2
745,10.536491,-0.2483416,-0.2397875,-0.2133218,-0.2568867,-0.4017744,-0.4515795,-0.5958017,-0.6262134,-0.09673706,-0.07181774,-0.02014463,-0.001395497,-0.3127117,-0.4082572,-0.4938231,-0.5182705,-0.1976592,-0.1119107,-0.06002547,-0.08039776,2
746,10.5645141,-0.2456197,-0.2352411,-0.2092841,-0.2414705,-0.3930528,-0.4316043,-0.5762023,-0.6135969,-0.08505531,-0.06632704,-0.01291402,-0.000549949,-0.3192257,-0.4131122,-0.4966354,-0.5275272,-0.1951719,-0.124544,-0.05495234,-0.08258759,2
747,10.5955327,-0.2438254,-0.2325145,-0.20278,-0.2287188,-0.3878941,-0.4476714,-0.5770391,-0.604437,-0.07951048,-0.05533601,-0.008699709,0.01199783,-0.3205313,-0.4213017,-0.4970119,-0.5292789,-0.1923924,-0.1275786,-0.05173955,-0.04627462,2
748,10.6335613,-0.2376261,-0.2228207,-0.1771971,-0.2082966,-0.3700268,-0.4440195,-0.5713857,-0.5921543,-0.06231676,-0.04514848,-0.00016459,0.0158137,-0.3201172,-0.4259909,-0.4869786,-0.5153985,-0.1757416,-0.1217034,-0.04764504,-0.05802739,2
749,10.678592,-0.230257,-0.2140822,-0.1675977,-0.1983481,-0.3594553,-0.4413959,-0.5579273,-0.5520926,-0.05222104,-0.02853203,0.00800433,0.03261043,-0.3080288,-0.4306638,-0.4839705,-0.5109544,-0.168873,-0.1022049,-0.0550359,-0.07728164,2
750,10.7036095,-0.2267671,-0.2093782,-0.1618934,-0.1877989,-0.3525187,-0.4398136,-0.550415,-0.5426423,-0.0457408,-0.000828807,0.03438901,0.04281285,-0.3079832,-0.4340452,-0.4774216,-0.5033346,-0.1660769,-0.1000023,-0.05203074,-0.0792141,2
751,10.7346318,-0.1944473,-0.1757173,-0.1335393,-0.1469636,-0.334479,-0.4255042,-0.5183372,-0.5270803,-0.02885536,0.01508182,0.04591933,0.05105599,-0.2690133,-0.4355717,-0.4689338,-0.5007672,-0.1490166,-0.03968648,-0.05771758,-0.08572726,2
752,10.7906717,-0.1889732,-0.1695629,-0.1258236,-0.1355342,-0.3251225,-0.4188649,-0.5071559,-0.5168163,-0.01986203,0.0225749,0.06612241,0.07142606,-0.2633749,-0.4561151,-0.477304,-0.5036016,-0.1479936,-0.08809306,-0.058127,-0.08572532,2
753,10.8247002,-0.1853444,-0.165451,-0.1178702,-0.1267424,-0.3153094,-0.395358,-0.5025259,-0.5111256,-0.01024803,0.02776287,0.07736117,0.07773753,-0.2595727,-0.4595071,-0.4674202,-0.4879568,-0.1465302,-0.09065565,-0.05749698,-0.08402412,2
754,10.8497134,-0.1916147,-0.1671161,-0.1123812,-0.1209996,-0.3082311,-0.3804721,-0.4894548,-0.4992729,-0.003296187,0.03153286,0.08680105,0.09479775,-0.2937694,-0.4621309,-0.4669229,-0.4957003,-0.1551381,-0.1591846,-0.05643323,-0.08104489,2
755,10.8707302,-0.1813047,-0.1594898,-0.1046309,-0.1127307,-0.2994151,-0.3721255,-0.4801525,-0.4846178,0.005454756,0.03619293,0.0909127,0.1028709,-0.2639307,-0.4613376,-0.4664252,-0.5007045,-0.146246,-0.1381001,-0.05639281,-0.08094199,2
756,10.8947457,-0.1790825,-0.1564707,-0.0992713,-0.1066152,-0.2927572,-0.3609563,-0.4679601,-0.475946,0.01210047,0.05335792,0.09893055,0.1133094,-0.2630992,-0.4607143,-0.4677132,-0.502119,-0.1469139,-0.1465373,-0.04649439,-0.07199426,2
757,10.9357751,-0.2274309,-0.2269596,-0.3232654,-0.2551502,-0.4696255,-0.4334457,-0.4648435,-0.4729737,-0.1647089,-0.04556735,0.07320161,0.1036547,-0.2711951,-0.4284764,-0.4677479,-0.5026996,-0.1490947,-0.150699,-0.04471274,-0.06979482,2
758,10.9738043,-0.2480388,-0.2581173,-0.3659041,-0.295654,-0.5398107,-0.470432,-0.4575432,-0.4638423,-0.234831,-0.07817671,0.05879868,0.09184457,-0.2781704,-0.427467,-0.4677055,-0.4979599,-0.1668773,-0.1080272,-0.03445837,-0.05006043,2
759,10.9988197,-0.237104,-0.2393279,-0.2406486,-0.1987927,-0.3713135,-0.4251604,-0.4539169,-0.4571832,-0.04050256,0.0565173,0.1095307,0.1166828,-0.2891707,-0.4250928,-0.4664485,-0.4709575,-0.166745,-0.09502599,-0.02891819,-0.04273236,2
760,11.0338454,-0.2744045,-0.2972758,-0.3650529,-0.2902097,-0.489252,-0.4463765,-0.4545563,-0.453997,-0.1527632,0.001565144,0.1104783,0.1375242,-0.3253158,-0.423563,-0.4659413,-0.4628553,-0.1767715,-0.08636721,-0.02437016,-0.01902071,2
761,11.0678685,-0.2354684,-0.2422092,-0.2192052,-0.1445853,-0.2945435,-0.4018543,-0.4534308,-0.4688663,-0.03535042,0.065001,0.1276001,0.140411,-0.287738,-0.4192812,-0.4745857,-0.4815968,-0.1676125,-0.08514486,-0.02329529,-0.02272511,2
762,11.1098984,-0.2308708,-0.2353064,-0.2218018,-0.1328907,-0.2732646,-0.386154,-0.4466013,-0.4632288,-0.01994745,0.09599494,0.1338343,0.1426442,-0.2939012,-0.4151419,-0.4758692,-0.495392,-0.1675462,-0.1286968,-0.03017559,-0.0252312,2
763,11.1379188,-0.2190658,-0.2405402,-0.3595489,-0.2749026,-0.3992528,-0.4048427,-0.4446301,-0.460574,-0.1389134,0.04767488,0.1321107,0.1334517,-0.2559486,-0.4098392,-0.4766574,-0.4910204,-0.1463799,-0.1228552,-0.03069128,-0.04890613,2
764,11.2029648,-0.2328966,-0.257055,-0.364038,-0.2784027,-0.4098671,-0.4112078,-0.4397521,-0.4553844,-0.1532059,0.02625258,0.1310806,0.1312025,-0.2659941,-0.4067106,-0.4765532,-0.4869839,-0.1660644,-0.1175612,-0.03338224,-0.04935817,2
765,11.2509989,-0.2351986,-0.2465315,-0.3442468,-0.2603935,-0.3608335,-0.3870333,-0.4313195,-0.4510567,-0.09731382,0.01581489,0.1137499,0.145996,-0.2668044,-0.3909593,-0.4685051,-0.4719883,-0.1700988,-0.09362511,-0.04081508,-0.04488263,2
766,11.275016,-0.2467501,-0.267781,-0.3626637,-0.2909528,-0.4128023,-0.414297,-0.4347839,-0.4530832,-0.1486159,0.000120168,0.09903485,0.1274067,-0.2732905,-0.3856967,-0.4648125,-0.4682543,-0.1728947,-0.09611647,-0.04396405,-0.04632919,2
767,11.2960312,-0.2525735,-0.275983,-0.3850992,-0.3062326,-0.4321989,-0.4312137,-0.461316,-0.4579172,-0.1677925,-0.006267963,0.09264663,0.1245781,-0.2771813,-0.3819305,-0.4619493,-0.4664849,-0.1754516,-0.09647182,-0.03763364,-0.03121096,2
768,11.3210487,-0.2560184,-0.2806063,-0.3955424,-0.3159228,-0.4436323,-0.4382746,-0.4672028,-0.4631325,-0.1791706,-0.03381269,0.0713388,0.09964618,-0.2801291,-0.3792186,-0.4597045,-0.4648376,-0.1772011,-0.09686768,-0.03366036,-0.02677216,2
769,11.3710843,-0.213571,-0.2115994,-0.1327587,-0.1653897,-0.2270142,-0.3569728,-0.4600837,-0.4674771,0.03643372,0.05115364,0.0927026,0.1019022,-0.280666,-0.3773532,-0.4580109,-0.4898233,-0.1769208,-0.09704763,-0.03115579,-0.03804589,2
770,11.4021061,-0.2004119,-0.1860204,-0.0984076,-0.1322316,-0.1584065,-0.326052,-0.4597513,-0.4666506,0.1048969,0.07972997,0.09521556,0.1003053,-0.2733641,-0.3757041,-0.4566856,-0.4626944,-0.173908,-0.09654415,-0.02882646,-0.02864439,2
771,11.4261243,-0.1942769,-0.1766645,-0.0710061,-0.112395,-0.13218,-0.3206766,-0.4692279,-0.482186,0.1310337,0.08298109,0.08850241,0.08305323,-0.2709357,-0.3743808,-0.4555972,-0.4892454,-0.1729792,-0.09643926,-0.02711244,-0.03222878,2
772,11.4701545,-0.1907244,-0.1711686,-0.06747337,-0.108542,-0.1197819,-0.3200285,-0.471378,-0.4908046,0.1434524,0.082203,0.07685146,0.07402497,-0.2694318,-0.373101,-0.4544507,-0.4974326,-0.1724492,-0.09641943,-0.02580063,-0.04275666,2
773,11.5081831,-0.1892332,-0.1698619,-0.08132578,-0.1116199,-0.1224543,-0.3258721,-0.4794697,-0.5016311,0.140887,0.08045432,0.0725099,0.07063152,-0.2678467,-0.3719122,-0.4532651,-0.4921792,-0.1691366,-0.09678228,-0.03191207,-0.03458075,2
774,11.5332012,-0.1903568,-0.1737031,-0.1035442,-0.1217099,-0.1393467,-0.3601709,-0.4915808,-0.5041461,0.1240814,0.06948933,0.06992074,0.06981208,-0.2715402,-0.3706556,-0.4519283,-0.4926044,-0.1800998,-0.09673755,-0.03991356,-0.03775819,2
775,11.5632214,-0.1874083,-0.1755744,-0.1120588,-0.1293243,-0.1508448,-0.3613535,-0.4933779,-0.4990783,0.1126084,0.06942829,0.07040258,0.07568497,-0.2640867,-0.3692304,-0.4506118,-0.493039,-0.1750329,-0.09736243,-0.04577443,-0.0485617,2
776,11.5912408,-0.1867471,-0.176581,-0.1167137,-0.1348232,-0.1584251,-0.3707042,-0.4957498,-0.5092999,0.1050384,0.06591853,0.07186676,0.0770994,-0.2629025,-0.3679336,-0.449418,-0.4896134,-0.1743565,-0.09831461,-0.03672956,-0.03538154,2
777,11.6362742,-0.1864038,-0.177328,-0.1199167,-0.1389371,-0.1639999,-0.3735345,-0.4969166,-0.5140511,0.09946719,0.06245168,0.07041845,0.07942178,-0.2621546,-0.3667049,-0.4482256,-0.4871152,-0.1733319,-0.09883676,-0.03592382,-0.03282948,2
778,11.6652935,-0.1862158,-0.1780062,-0.1225173,-0.1421555,-0.1684415,-0.361056,-0.4848047,-0.5106955,0.0950258,0.06149608,0.07267789,0.07968824,-0.2616699,-0.3656328,-0.4471931,-0.4517727,-0.1725192,-0.09892959,-0.03746856,-0.02791874,2
779,11.6883096,-0.1873824,-0.1790154,-0.1243879,-0.1443765,-0.1717488,-0.3571108,-0.4813783,-0.5070541,0.09171793,0.06089054,0.07541961,0.07994937,-0.2634906,-0.3647325,-0.4463578,-0.4354185,-0.1694538,-0.09899035,-0.03552564,-0.02499862,2
780,11.7323425,-0.1882455,-0.180088,-0.1257213,-0.1462563,-0.1742069,-0.3556716,-0.4773806,-0.4996005,0.0892591,0.05886497,0.07664172,0.08200013,-0.2644653,-0.3639411,-0.4456507,-0.4304889,-0.169292,-0.09953301,-0.03582418,-0.0257002,2
781,11.7803777,-0.196377,-0.1898491,-0.1275566,-0.1477694,-0.1768701,-0.3555744,-0.4759637,-0.4961219,0.08659499,0.05782135,0.07729179,0.0849696,-0.2682199,-0.3645868,-0.4450527,-0.4278567,-0.1552813,-0.09941825,-0.03559871,-0.03490478,2
782,11.8043926,-0.1990009,-0.192576,-0.1297495,-0.1489678,-0.1795692,-0.3617774,-0.467557,-0.4766055,0.08389516,0.05772252,0.07818415,0.08743156,-0.2699854,-0.3655141,-0.4445731,-0.4422465,-0.1531433,-0.098882,-0.03162873,-0.02912162,2
783,11.8264088,-0.2002589,-0.1931453,-0.1312554,-0.1498227,-0.18156,-0.3608432,-0.4602917,-0.4716804,0.08190383,0.05789139,0.0789364,0.08916989,-0.2715111,-0.3650664,-0.4443556,-0.4414068,-0.166393,-0.09890155,-0.03082927,-0.0302935,2
784,11.8744424,-0.2009,-0.1933085,-0.1320698,-0.1504108,-0.1828167,-0.3549856,-0.4516525,-0.4621612,0.08064686,0.05835501,0.08010954,0.09189411,-0.2724877,-0.3644465,-0.4441498,-0.4414964,-0.1698053,-0.09959279,-0.03260712,-0.03787302,2
785,11.9004631,-0.199975,-0.1920659,-0.1324704,-0.1507872,-0.1835128,-0.3509921,-0.4415853,-0.4622572,0.07995056,0.06476476,0.0872528,0.09396168,-0.2702776,-0.3638914,-0.4439885,-0.4611992,-0.1704704,-0.09881499,-0.03150399,-0.03119895,2
786,11.9234776,-0.199664,-0.1913516,-0.1326651,-0.1510356,-0.1839288,-0.3473524,-0.4336987,-0.4606205,0.0795345,0.06755581,0.09094211,0.09812281,-0.2700393,-0.3634119,-0.4438792,-0.4495461,-0.171415,-0.1214919,-0.03267377,-0.03251792,2
787,11.9695108,-0.1965122,-0.1885954,-0.1326889,-0.1511786,-0.1841919,-0.3454058,-0.3996192,-0.4431955,0.07927131,0.06754583,0.08864895,0.09993442,-0.2690648,-0.362994,-0.4437944,-0.4464909,-0.1703186,-0.1259025,-0.0324701,-0.03011679,2
788,12.0015331,-0.1938586,-0.1862521,-0.1326021,-0.1512429,-0.184356,-0.3439563,-0.4218587,-0.4433435,0.07910717,0.06752681,0.08790957,0.1004061,-0.2677537,-0.3626331,-0.4437247,-0.4447224,-0.1701286,-0.1096137,-0.03268943,-0.02977707,2
789,12.0445628,-0.1911802,-0.1839382,-0.1323653,-0.1512782,-0.1844514,-0.3426273,-0.4253187,-0.4454675,0.07901178,0.06739967,0.08740359,0.09079061,-0.2666671,-0.3623187,-0.4436617,-0.4435799,-0.1703126,-0.1068663,-0.03266466,-0.02824399,2
790,12.070584,-0.1829418,-0.176686,-0.1288335,-0.1511169,-0.1831834,-0.3391961,-0.4271301,-0.4463416,0.08027974,0.06816798,0.08621559,0.08932889,-0.2415571,-0.3620439,-0.4436086,-0.4426997,-0.1615422,-0.04545623,-0.03199629,-0.02702888,2
791,12.093598,-0.1809952,-0.1747594,-0.127001,-0.1509484,-0.1822471,-0.3314907,-0.4268006,-0.4442468,0.0812161,0.06856234,0.08574357,0.0872886,-0.2475142,-0.3617935,-0.4435605,-0.4421065,-0.1601725,-0.0643393,-0.03174058,-0.02650512,2
792,12.1346269,-0.1713853,-0.1691537,-0.1252027,-0.1506242,-0.1811128,-0.3301938,-0.4274513,-0.4443306,0.08235042,0.0689984,0.08543696,0.08606128,-0.221619,-0.3615709,-0.4435148,-0.4417303,-0.142179,-0.04859096,-0.0314528,-0.02640731,2
793,12.1676501,-0.1738611,-0.168985,-0.1234484,-0.1498464,-0.1799364,-0.3290957,-0.4371623,-0.4453558,0.08352676,0.06938557,0.08528293,0.08525354,-0.2286881,-0.3614097,-0.4434921,-0.4614866,-0.1509518,-0.07871767,-0.03127138,-0.02652155,2
794,12.197673,-0.1748483,-0.1688447,-0.1194158,-0.1477672,-0.1774539,-0.3230031,-0.4452836,-0.448925,0.0860092,0.07052811,0.08325764,0.08473021,-0.2304009,-0.3611608,-0.4434202,-0.4763848,-0.1509227,-0.08176757,-0.03111988,-0.02679133,2
795,12.2296947,-0.1757087,-0.1689781,-0.1172166,-0.1465791,-0.1756315,-0.3229431,-0.4462081,-0.4753004,0.08783147,0.07126952,0.08297651,0.08452573,-0.2322008,-0.3608924,-0.4433278,-0.4535992,-0.1511358,-0.08356087,-0.02975852,-0.02496573,2
796,12.2587151,-0.1763578,-0.1691428,-0.1156246,-0.1455859,-0.1740921,-0.3234122,-0.4444605,-0.4614475,0.08937083,0.0718754,0.08281876,0.08513653,-0.2340311,-0.360698,-0.4432645,-0.4468347,-0.150991,-0.1035478,-0.02486758,-0.03210438,2
797,12.3137539,-0.1772326,-0.1696025,-0.1143488,-0.1446491,-0.1727209,-0.3241081,-0.4460029,-0.476184,0.09074208,0.07370754,0.08659285,0.08941265,-0.2393541,-0.3605047,-0.4431886,-0.4677918,-0.1508783,-0.1469041,-0.02722894,-0.03178351,2
798,12.3497806,-0.1779631,-0.1700056,-0.113495,-0.1439869,-0.1716431,-0.3243182,-0.446956,-0.4775729,0.09181983,0.07476065,0.08918924,0.09374408,-0.2427845,-0.360276,-0.4430752,-0.4506641,-0.1502699,-0.1570822,-0.02589559,-0.0385453,2
799,12.3778006,-0.1784895,-0.1702828,-0.1128139,-0.143466,-0.17073,-0.3238078,-0.447475,-0.4757298,0.09273302,0.07540054,0.09714324,0.09626404,-0.2443418,-0.3600823,-0.4429652,-0.4459266,-0.1497675,-0.1143272,-0.01261895,-0.04002648,2
800,12.3978148,-0.1788698,-0.1704803,-0.1122783,-0.1429983,-0.1699546,-0.3267613,-0.4475169,-0.4751765,0.09350836,0.07606884,0.09960415,0.09756587,-0.2453479,-0.3598911,-0.4428458,-0.4432047,-0.1492766,-0.1070511,-0.02347524,-0.03314439,2
801,12.4218313,-0.1791783,-0.1706308,-0.1118719,-0.1426642,-0.1693289,-0.3277473,-0.4468663,-0.4749386,0.09413411,0.0766138,0.1009133,0.09891388,-0.2460969,-0.3597261,-0.4427358,-0.4755882,-0.1488433,-0.1026307,-0.0257177,-0.03073239,2
802,12.4678646,-0.1804524,-0.1712113,-0.1116593,-0.1424066,-0.168942,-0.3253537,-0.4377874,-0.4495258,0.09452094,0.07686315,0.1008968,0.09973986,-0.2588993,-0.3596531,-0.4426483,-0.4894865,-0.1561129,-0.0990146,-0.02764318,-0.03117962,2
803,12.496886,-0.1824397,-0.1723109,-0.1115067,-0.1421212,-0.1686344,-0.3248512,-0.4364233,-0.4609792,0.09482861,0.07701567,0.100866,0.1002378,-0.2706529,-0.3595551,-0.442571,-0.4580699,-0.1581144,-0.09760866,-0.02836848,-0.03139333,2
804,12.5289077,-0.1838427,-0.1732018,-0.1113824,-0.1418667,-0.1683675,-0.3282879,-0.4319782,-0.4532861,0.09509548,0.07545372,0.1000497,0.1012072,-0.2732906,-0.3594716,-0.4425031,-0.4491431,-0.1576538,-0.09522226,-0.02910213,-0.02954356,2
805,12.5689367,-0.1824511,-0.1726277,-0.1111929,-0.1414819,-0.168005,-0.3226316,-0.4332587,-0.4512264,0.09545799,0.07489299,0.09709819,0.1002953,-0.2406747,-0.3593953,-0.4424399,-0.4446752,-0.1466292,-0.09446856,-0.02878319,-0.03159199,2
806,12.6079636,-0.1821865,-0.1725352,-0.1109555,-0.1411019,-0.1677389,-0.3219191,-0.4320583,-0.4648082,0.09572407,0.0561342,0.08446142,0.08673597,-0.2382113,-0.3593243,-0.4423783,-0.4414508,-0.1425848,-0.143728,-0.03592548,-0.03184335,2
807,12.6399864,-0.1817588,-0.1723234,-0.1106559,-0.1407328,-0.1674427,-0.3187836,-0.4462433,-0.4754357,0.09602023,0.08341286,0.09079632,0.09175043,-0.2370002,-0.3592585,-0.4423196,-0.4678985,-0.1405607,-0.1489982,-0.03041784,-0.03284017,2
808,12.6720097,-0.1815164,-0.1721952,-0.1104596,-0.1404568,-0.1672163,-0.3182023,-0.4496005,-0.4825882,0.0962466,0.08970192,0.09109328,0.09031329,-0.2384611,-0.3591934,-0.4422582,-0.4763838,-0.1393488,-0.1574623,-0.03990307,-0.02525228,2
